Product,Channel,WeekStart,TV,Online,StoresAvailability
TXQ0T,C,2016-03-14,0.0,0.0,92
TXX00,E,2016-03-14,157273.21,0.0,37
TXX06,E,2016-03-14,157273.21,0.0,52
TXXX0,E,2016-03-14,157273.21,0.0,52
TXZ06,E,2016-03-14,157273.21,0.0,66
TZQAQ,E,2016-03-14,157273.21,0.0,11
TXX00,B,2016-03-14,157273.21,0.0,14
TXX06,B,2016-03-14,157273.21,0.0,19
TXXX0,B,2016-03-14,157273.21,0.0,22
TXZ06,B,2016-03-14,157273.21,0.0,20
TXX00,C,2016-03-14,157273.21,0.0,92
TXX06,C,2016-03-14,157273.21,0.0,63
TXXX0,C,2016-03-14,157273.21,0.0,65
TXZ06,C,2016-03-14,157273.21,0.0,69
TZQAQ,C,2016-03-14,157273.21,0.0,5
TXX00,D,2016-03-14,157273.21,0.0,1
TXX06,D,2016-03-14,157273.21,0.0,1
TZQAQ,D,2016-03-14,157273.21,0.0,1
TXXX0,F,2016-03-14,157273.21,0.0,2
TXQT7,E,2016-03-14,140772.06,0.0,57
TXQTZ,E,2016-03-14,140772.06,0.0,56
TXQT7,B,2016-03-14,140772.06,0.0,23
TXQTZ,B,2016-03-14,140772.06,0.0,24
TXQT7,A,2016-03-14,140772.06,0.0,3
TXQQX,C,2016-03-14,140772.06,0.0,33
TXQT7,C,2016-03-14,140772.06,0.0,89
TXQTZ,C,2016-03-14,140772.06,0.0,91
TXQQX,F,2016-03-14,140772.06,0.0,1
TXX5Q,E,2016-03-21,0.0,0.0,48
TXQ0T,E,2016-03-21,0.0,0.0,56
TXX5Q,B,2016-03-21,0.0,0.0,17
TXQ0T,B,2016-03-21,0.0,0.0,21
TXX5Q,C,2016-03-21,0.0,0.0,88
TXQ0T,C,2016-03-21,0.0,0.0,93
TXX00,E,2016-03-21,158714.77,0.0,51
TXX06,E,2016-03-21,158714.77,0.0,51
TXXX0,E,2016-03-21,158714.77,0.0,50
TXZ06,E,2016-03-21,158714.77,0.0,70
TZQAQ,E,2016-03-21,158714.77,0.0,44
TXX00,B,2016-03-21,158714.77,0.0,15
TXX06,B,2016-03-21,158714.77,0.0,15
TXXX0,B,2016-03-21,158714.77,0.0,23
TXZ06,B,2016-03-21,158714.77,0.0,29
TZQAQ,B,2016-03-21,158714.77,0.0,12
TXX00,C,2016-03-21,158714.77,0.0,95
TXX06,C,2016-03-21,158714.77,0.0,65
TXXX0,C,2016-03-21,158714.77,0.0,63
TXZ06,C,2016-03-21,158714.77,0.0,63
TZQAQ,C,2016-03-21,158714.77,0.0,53
TXX00,D,2016-03-21,158714.77,0.0,1
TXX06,D,2016-03-21,158714.77,0.0,1
TXXX0,F,2016-03-21,158714.77,0.0,1
TXQT7,E,2016-03-21,0.0,0.0,56
TXQTZ,E,2016-03-21,0.0,0.0,55
TXQT7,B,2016-03-21,0.0,0.0,26
TXQTZ,B,2016-03-21,0.0,0.0,21
TXQQX,C,2016-03-21,0.0,0.0,40
TXQQX,F,2016-03-21,0.0,0.0,1
TXX5Q,E,2016-03-28,0.0,0.0,54
TXQ0T,E,2016-03-28,0.0,0.0,53
TXX5Q,B,2016-03-28,0.0,0.0,18
TXQ0T,B,2016-03-28,0.0,0.0,17
TXX5Q,C,2016-03-28,0.0,0.0,93
TXQ0T,C,2016-03-28,0.0,0.0,90
TXX00,E,2016-03-28,164274.65,0.0,42
TXX06,E,2016-03-28,164274.65,0.0,53
TXXX0,E,2016-03-28,164274.65,0.0,55
TXZ06,E,2016-03-28,164274.65,0.0,69
TZQAQ,E,2016-03-28,164274.65,0.0,53
TXX00,B,2016-03-28,164274.65,0.0,16
TXX06,B,2016-03-28,164274.65,0.0,18
TXXX0,B,2016-03-28,164274.65,0.0,23
TXZ06,B,2016-03-28,164274.65,0.0,23
TZQAQ,B,2016-03-28,164274.65,0.0,15
TXX00,C,2016-03-28,164274.65,0.0,92
TXX06,C,2016-03-28,164274.65,0.0,59
TXXX0,C,2016-03-28,164274.65,0.0,60
TXZ06,C,2016-03-28,164274.65,0.0,70
TZQAQ,C,2016-03-28,164274.65,0.0,67
TXX00,D,2016-03-28,164274.65,0.0,1
TXX06,D,2016-03-28,164274.65,0.0,2
TXXX0,D,2016-03-28,164274.65,0.0,2
TZQAQ,F,2016-03-28,164274.65,0.0,1
TXQT7,E,2016-03-28,142368.53,0.0,52
TXQTZ,E,2016-03-28,142368.53,0.0,56
TXQT7,B,2016-03-28,142368.53,0.0,25
TXQTZ,B,2016-03-28,142368.53,0.0,24
TXQTZ,A,2016-03-28,142368.53,0.0,9
TXQQX,C,2016-03-28,142368.53,0.0,37
TXQQX,F,2016-03-28,142368.53,0.0,1
TXX5Q,E,2016-04-04,0.0,0.0,35
TXQ0T,E,2016-04-04,0.0,0.0,39
TXX5Q,B,2016-04-04,0.0,0.0,20
TXQ0T,B,2016-04-04,0.0,0.0,11
TXX5Q,A,2016-04-04,0.0,0.0,42
TXX5Q,C,2016-04-04,0.0,0.0,91
TXQ0T,C,2016-04-04,0.0,0.0,93
TXX00,E,2016-04-04,200907.54,25934.314,30
TXX06,E,2016-04-04,200907.54,25934.314,41
TXXX0,E,2016-04-04,200907.54,25934.314,36
TXZ06,E,2016-04-04,200907.54,25934.314,62
TZQAQ,E,2016-04-04,200907.54,25934.314,69
TXX00,B,2016-04-04,200907.54,25934.314,21
TXX06,B,2016-04-04,200907.54,25934.314,25
TXXX0,B,2016-04-04,200907.54,25934.314,18
TXZ06,B,2016-04-04,200907.54,25934.314,31
TZQAQ,B,2016-04-04,200907.54,25934.314,13
TXX00,C,2016-04-04,200907.54,25934.314,94
TXX06,C,2016-04-04,200907.54,25934.314,59
TXXX0,C,2016-04-04,200907.54,25934.314,60
TXZ06,C,2016-04-04,200907.54,25934.314,67
TXX00,D,2016-04-04,200907.54,25934.314,1
TXX06,D,2016-04-04,200907.54,25934.314,1
TXXX0,D,2016-04-04,200907.54,25934.314,8
TXZ06,D,2016-04-04,200907.54,25934.314,1
TXXX0,F,2016-04-04,200907.54,25934.314,1
TZQAQ,F,2016-04-04,200907.54,25934.314,2
TXQT7,E,2016-04-04,0.0,0.0,37
TXQTZ,E,2016-04-04,0.0,0.0,43
TXQT7,B,2016-04-04,0.0,0.0,14
TXQTZ,B,2016-04-04,0.0,0.0,28
TXQQX,C,2016-04-04,0.0,0.0,40
TXQT7,C,2016-04-04,0.0,0.0,87
TXQTZ,C,2016-04-04,0.0,0.0,90
TXX5Q,E,2016-04-11,0.0,0.0,53
TXQ0T,E,2016-04-11,0.0,0.0,49
TXX5Q,B,2016-04-11,0.0,0.0,11
TXQ0T,B,2016-04-11,0.0,0.0,9
TXX5Q,A,2016-04-11,0.0,0.0,36
TXQ0T,A,2016-04-11,0.0,0.0,33
TXX5Q,C,2016-04-11,0.0,0.0,90
TXQ0T,C,2016-04-11,0.0,0.0,90
TXX00,E,2016-04-11,216150.87,59417.32400000001,41
TXX06,E,2016-04-11,216150.87,59417.32400000001,56
TXXX0,E,2016-04-11,216150.87,59417.32400000001,51
TXZ06,E,2016-04-11,216150.87,59417.32400000001,72
TZQAQ,E,2016-04-11,216150.87,59417.32400000001,68
TXX00,B,2016-04-11,216150.87,59417.32400000001,20
TXX06,B,2016-04-11,216150.87,59417.32400000001,22
TXXX0,B,2016-04-11,216150.87,59417.32400000001,22
TXZ06,B,2016-04-11,216150.87,59417.32400000001,25
TZQAQ,B,2016-04-11,216150.87,59417.32400000001,13
TXX00,A,2016-04-11,216150.87,59417.32400000001,1
TXX00,C,2016-04-11,216150.87,59417.32400000001,92
TXX06,C,2016-04-11,216150.87,59417.32400000001,61
TXXX0,C,2016-04-11,216150.87,59417.32400000001,59
TXZ06,C,2016-04-11,216150.87,59417.32400000001,63
TZQAQ,C,2016-04-11,216150.87,59417.32400000001,97
TXX00,D,2016-04-11,216150.87,59417.32400000001,1
TXX06,D,2016-04-11,216150.87,59417.32400000001,8
TXZ06,D,2016-04-11,216150.87,59417.32400000001,1
TXXX0,F,2016-04-11,216150.87,59417.32400000001,1
TZQAQ,F,2016-04-11,216150.87,59417.32400000001,2
TXQT7,E,2016-04-11,159432.18,28473.921,51
TXQTZ,E,2016-04-11,159432.18,28473.921,51
TXQT7,B,2016-04-11,159432.18,28473.921,19
TXQTZ,B,2016-04-11,159432.18,28473.921,21
TXQQX,C,2016-04-11,159432.18,28473.921,43
TXQT7,C,2016-04-11,159432.18,28473.921,92
TXQTZ,C,2016-04-11,159432.18,28473.921,94
TXX5Q,E,2016-04-18,0.0,0.0,50
TXQ0T,E,2016-04-18,0.0,0.0,47
TXX5Q,B,2016-04-18,0.0,0.0,17
TXQ0T,B,2016-04-18,0.0,0.0,21
TXX5Q,A,2016-04-18,0.0,0.0,49
TXQ0T,A,2016-04-18,0.0,0.0,42
TXX5Q,C,2016-04-18,0.0,0.0,90
TXQ0T,C,2016-04-18,0.0,0.0,94
TXX00,E,2016-04-18,216487.47,37306.612,29
TXX06,E,2016-04-18,216487.47,37306.612,44
TXXX0,E,2016-04-18,216487.47,37306.612,55
TXZ06,E,2016-04-18,216487.47,37306.612,66
TZQAQ,E,2016-04-18,216487.47,37306.612,74
TXX00,B,2016-04-18,216487.47,37306.612,25
TXX06,B,2016-04-18,216487.47,37306.612,24
TXXX0,B,2016-04-18,216487.47,37306.612,17
TXZ06,B,2016-04-18,216487.47,37306.612,32
TZQAQ,B,2016-04-18,216487.47,37306.612,9
TXX06,A,2016-04-18,216487.47,37306.612,3
TXX00,C,2016-04-18,216487.47,37306.612,94
TXX06,C,2016-04-18,216487.47,37306.612,58
TXXX0,C,2016-04-18,216487.47,37306.612,59
TXZ06,C,2016-04-18,216487.47,37306.612,68
TXX00,D,2016-04-18,216487.47,37306.612,1
TXX06,D,2016-04-18,216487.47,37306.612,10
TXXX0,D,2016-04-18,216487.47,37306.612,6
TXZ06,D,2016-04-18,216487.47,37306.612,1
TZQAQ,F,2016-04-18,216487.47,37306.612,1
TXQT7,E,2016-04-18,0.0,1400.0,57
TXQTZ,E,2016-04-18,0.0,1400.0,54
TXQT7,B,2016-04-18,0.0,1400.0,18
TXQTZ,B,2016-04-18,0.0,1400.0,24
TXQQX,C,2016-04-18,0.0,1400.0,40
TXQT7,C,2016-04-18,0.0,1400.0,84
TXQTZ,C,2016-04-18,0.0,1400.0,89
TXX5Q,E,2016-04-25,0.0,0.0,46
TXQ0T,E,2016-04-25,0.0,0.0,50
TXX5Q,B,2016-04-25,0.0,0.0,11
TXQ0T,B,2016-04-25,0.0,0.0,20
TXX5Q,A,2016-04-25,0.0,0.0,48
TXQ0T,A,2016-04-25,0.0,0.0,50
TXX5Q,C,2016-04-25,0.0,0.0,90
TXQ0T,C,2016-04-25,0.0,0.0,93
TXX00,E,2016-04-25,184939.74,36749.266,42
TXX06,E,2016-04-25,184939.74,36749.266,47
TXXX0,E,2016-04-25,184939.74,36749.266,47
TXZ06,E,2016-04-25,184939.74,36749.266,59
TZQAQ,E,2016-04-25,184939.74,36749.266,63
TXX00,B,2016-04-25,184939.74,36749.266,11
TXX06,B,2016-04-25,184939.74,36749.266,15
TXXX0,B,2016-04-25,184939.74,36749.266,17
TXZ06,B,2016-04-25,184939.74,36749.266,19
TZQAQ,B,2016-04-25,184939.74,36749.266,6
TXX00,A,2016-04-25,184939.74,36749.266,5
TXX06,A,2016-04-25,184939.74,36749.266,4
TXX00,C,2016-04-25,184939.74,36749.266,93
TXX06,C,2016-04-25,184939.74,36749.266,61
TXXX0,C,2016-04-25,184939.74,36749.266,63
TXZ06,C,2016-04-25,184939.74,36749.266,71
TZQAQ,C,2016-04-25,184939.74,36749.266,1
TXX00,D,2016-04-25,184939.74,36749.266,1
TXX06,D,2016-04-25,184939.74,36749.266,1
TXXX0,D,2016-04-25,184939.74,36749.266,6
TXZ06,D,2016-04-25,184939.74,36749.266,1
TZQAQ,F,2016-04-25,184939.74,36749.266,2
TXQT7,E,2016-04-25,155959.71,29251.12,50
TXQTZ,E,2016-04-25,155959.71,29251.12,49
TXQT7,B,2016-04-25,155959.71,29251.12,18
TXQTZ,B,2016-04-25,155959.71,29251.12,20
TXQT7,A,2016-04-25,155959.71,29251.12,1
TXQQX,C,2016-04-25,155959.71,29251.12,38
TXQT7,C,2016-04-25,155959.71,29251.12,89
TXQTZ,C,2016-04-25,155959.71,29251.12,92
TXQQX,F,2016-04-25,155959.71,29251.12,2
TXX5Q,E,2016-05-02,0.0,0.0,50
TXQ0T,E,2016-05-02,0.0,0.0,50
TXX5Q,B,2016-05-02,0.0,0.0,11
TXQ0T,B,2016-05-02,0.0,0.0,13
TXX5Q,A,2016-05-02,0.0,0.0,51
TXQ0T,A,2016-05-02,0.0,0.0,53
TXX5Q,C,2016-05-02,0.0,0.0,94
TXQ0T,C,2016-05-02,0.0,0.0,95
TXX00,E,2016-05-02,0.0,42654.097,40
TXX06,E,2016-05-02,0.0,42654.097,44
TXXX0,E,2016-05-02,0.0,42654.097,48
TXZ06,E,2016-05-02,0.0,42654.097,67
TZQAQ,E,2016-05-02,0.0,42654.097,77
TXX00,B,2016-05-02,0.0,42654.097,8
TXX06,B,2016-05-02,0.0,42654.097,9
TXXX0,B,2016-05-02,0.0,42654.097,14
TXZ06,B,2016-05-02,0.0,42654.097,19
TZQAQ,B,2016-05-02,0.0,42654.097,12
TXX00,A,2016-05-02,0.0,42654.097,8
TXX06,A,2016-05-02,0.0,42654.097,4
TXX00,C,2016-05-02,0.0,42654.097,92
TXX06,C,2016-05-02,0.0,42654.097,55
TXXX0,C,2016-05-02,0.0,42654.097,57
TXZ06,C,2016-05-02,0.0,42654.097,65
TZQAQ,C,2016-05-02,0.0,42654.097,98
TXX00,D,2016-05-02,0.0,42654.097,1
TXX06,D,2016-05-02,0.0,42654.097,9
TXXX0,D,2016-05-02,0.0,42654.097,5
TZQAQ,F,2016-05-02,0.0,42654.097,2
TXQT7,E,2016-05-02,0.0,1400.0,55
TXQTZ,E,2016-05-02,0.0,1400.0,55
TXQT7,B,2016-05-02,0.0,1400.0,16
TXQTZ,B,2016-05-02,0.0,1400.0,16
TXQT7,A,2016-05-02,0.0,1400.0,1
TXQQX,C,2016-05-02,0.0,1400.0,41
TXQT7,C,2016-05-02,0.0,1400.0,88
TXQTZ,C,2016-05-02,0.0,1400.0,90
TXQQX,F,2016-05-02,0.0,1400.0,2
TXX5Q,E,2016-05-09,0.0,0.0,53
TXQ0T,E,2016-05-09,0.0,0.0,49
TXX5Q,B,2016-05-09,0.0,0.0,21
TXQ0T,B,2016-05-09,0.0,0.0,19
TXX5Q,A,2016-05-09,0.0,0.0,46
TXQ0T,A,2016-05-09,0.0,0.0,52
TXX5Q,C,2016-05-09,0.0,0.0,91
TXQ0T,C,2016-05-09,0.0,0.0,93
TXX00,E,2016-05-09,0.0,0.0,48
TXX06,E,2016-05-09,0.0,0.0,50
TXXX0,E,2016-05-09,0.0,0.0,49
TXZ06,E,2016-05-09,0.0,0.0,67
TZQAQ,E,2016-05-09,0.0,0.0,79
TXX00,B,2016-05-09,0.0,0.0,21
TXX06,B,2016-05-09,0.0,0.0,30
TXXX0,B,2016-05-09,0.0,0.0,24
TXZ06,B,2016-05-09,0.0,0.0,35
TZQAQ,B,2016-05-09,0.0,0.0,26
TXX00,A,2016-05-09,0.0,0.0,6
TXX06,A,2016-05-09,0.0,0.0,5
TXX00,C,2016-05-09,0.0,0.0,93
TXX06,C,2016-05-09,0.0,0.0,59
TXXX0,C,2016-05-09,0.0,0.0,59
TXZ06,C,2016-05-09,0.0,0.0,66
TZQAQ,C,2016-05-09,0.0,0.0,93
TXX00,D,2016-05-09,0.0,0.0,1
TXX06,D,2016-05-09,0.0,0.0,8
TZQAQ,D,2016-05-09,0.0,0.0,7
TZQAQ,F,2016-05-09,0.0,0.0,3
TXQT7,E,2016-05-09,176126.06,33914.314,55
TXQTZ,E,2016-05-09,176126.06,33914.314,53
TXQT7,B,2016-05-09,176126.06,33914.314,26
TXQTZ,B,2016-05-09,176126.06,33914.314,33
TXQQX,C,2016-05-09,176126.06,33914.314,40
TXQTZ,C,2016-05-09,176126.06,33914.314,90
TXQQX,F,2016-05-09,176126.06,33914.314,1
TXQTZ,F,2016-05-09,176126.06,33914.314,1
TXX5Q,E,2016-05-16,0.0,0.0,23
TXQ0T,E,2016-05-16,0.0,0.0,24
TXX5Q,B,2016-05-16,0.0,0.0,21
TXQ0T,B,2016-05-16,0.0,0.0,20
TXX5Q,A,2016-05-16,0.0,0.0,25
TXQ0T,A,2016-05-16,0.0,0.0,42
TXX5Q,C,2016-05-16,0.0,0.0,88
TXQ0T,C,2016-05-16,0.0,0.0,92
TXX00,E,2016-05-16,212455.92,33405.19,23
TXX06,E,2016-05-16,212455.92,33405.19,30
TXXX0,E,2016-05-16,212455.92,33405.19,25
TXZ06,E,2016-05-16,212455.92,33405.19,70
TZQAQ,E,2016-05-16,212455.92,33405.19,70
TXX00,B,2016-05-16,212455.92,33405.19,22
TXX06,B,2016-05-16,212455.92,33405.19,23
TXXX0,B,2016-05-16,212455.92,33405.19,37
TXZ06,B,2016-05-16,212455.92,33405.19,30
TZQAQ,B,2016-05-16,212455.92,33405.19,19
TXX06,A,2016-05-16,212455.92,33405.19,5
TXX00,C,2016-05-16,212455.92,33405.19,71
TXX06,C,2016-05-16,212455.92,33405.19,49
TXXX0,C,2016-05-16,212455.92,33405.19,56
TXZ06,C,2016-05-16,212455.92,33405.19,59
TZQAQ,C,2016-05-16,212455.92,33405.19,78
TXX00,D,2016-05-16,212455.92,33405.19,1
TXX06,D,2016-05-16,212455.92,33405.19,7
TZQAQ,D,2016-05-16,212455.92,33405.19,16
TZQAQ,F,2016-05-16,212455.92,33405.19,2
TXQT7,E,2016-05-16,0.0,1400.0,35
TXQTZ,E,2016-05-16,0.0,1400.0,36
TXQT7,B,2016-05-16,0.0,1400.0,25
TXQTZ,B,2016-05-16,0.0,1400.0,30
TXQQX,C,2016-05-16,0.0,1400.0,36
TXQT7,C,2016-05-16,0.0,1400.0,85
TXQTZ,C,2016-05-16,0.0,1400.0,88
TXQQX,F,2016-05-16,0.0,1400.0,1
TXX5Q,E,2016-05-23,0.0,0.0,41
TXQ0T,E,2016-05-23,0.0,0.0,47
TXX5Q,B,2016-05-23,0.0,0.0,9
TXQ0T,B,2016-05-23,0.0,0.0,16
TXQ0T,A,2016-05-23,0.0,0.0,48
TXX5Q,C,2016-05-23,0.0,0.0,85
TXQ0T,C,2016-05-23,0.0,0.0,92
TXX00,E,2016-05-23,177584.0,33405.19,42
TXX06,E,2016-05-23,177584.0,33405.19,41
TXXX0,E,2016-05-23,177584.0,33405.19,44
TXZ06,E,2016-05-23,177584.0,33405.19,66
TZQAQ,E,2016-05-23,177584.0,33405.19,77
TXX00,B,2016-05-23,177584.0,33405.19,7
TXX06,B,2016-05-23,177584.0,33405.19,17
TXXX0,B,2016-05-23,177584.0,33405.19,22
TXZ06,B,2016-05-23,177584.0,33405.19,22
TZQAQ,B,2016-05-23,177584.0,33405.19,8
TXX00,A,2016-05-23,177584.0,33405.19,6
TXX06,A,2016-05-23,177584.0,33405.19,5
TXX00,C,2016-05-23,177584.0,33405.19,66
TXX06,C,2016-05-23,177584.0,33405.19,53
TXXX0,C,2016-05-23,177584.0,33405.19,54
TXZ06,C,2016-05-23,177584.0,33405.19,61
TZQAQ,C,2016-05-23,177584.0,33405.19,77
TXX00,D,2016-05-23,177584.0,33405.19,1
TXXX0,D,2016-05-23,177584.0,33405.19,3
TZQAQ,D,2016-05-23,177584.0,33405.19,24
TZQAQ,F,2016-05-23,177584.0,33405.19,4
TXQT7,E,2016-05-23,146820.62,42176.254,50
TXQTZ,E,2016-05-23,146820.62,42176.254,51
TXQT7,B,2016-05-23,146820.62,42176.254,19
TXQTZ,B,2016-05-23,146820.62,42176.254,17
TXQT7,A,2016-05-23,146820.62,42176.254,1
TXQTZ,A,2016-05-23,146820.62,42176.254,9
TXQQX,C,2016-05-23,146820.62,42176.254,42
TXQT7,C,2016-05-23,146820.62,42176.254,87
TXQTZ,C,2016-05-23,146820.62,42176.254,89
TXQQX,F,2016-05-23,146820.62,42176.254,1
TXX5Q,E,2016-05-30,0.0,0.0,56
TXQ0T,E,2016-05-30,0.0,0.0,53
TXX5Q,B,2016-05-30,0.0,0.0,16
TXQ0T,B,2016-05-30,0.0,0.0,14
TXX5Q,A,2016-05-30,0.0,0.0,25
TXQ0T,A,2016-05-30,0.0,0.0,45
TXX5Q,C,2016-05-30,0.0,0.0,92
TXQ0T,C,2016-05-30,0.0,0.0,93
TXX00,E,2016-05-30,0.0,0.0,50
TXX06,E,2016-05-30,0.0,0.0,44
TXXX0,E,2016-05-30,0.0,0.0,54
TXZ06,E,2016-05-30,0.0,0.0,66
TZQAQ,E,2016-05-30,0.0,0.0,64
TXX00,B,2016-05-30,0.0,0.0,15
TXX06,B,2016-05-30,0.0,0.0,15
TXXX0,B,2016-05-30,0.0,0.0,19
TXZ06,B,2016-05-30,0.0,0.0,23
TZQAQ,B,2016-05-30,0.0,0.0,16
TXX00,A,2016-05-30,0.0,0.0,6
TXX06,A,2016-05-30,0.0,0.0,5
TXX00,C,2016-05-30,0.0,0.0,58
TXX06,C,2016-05-30,0.0,0.0,50
TXXX0,C,2016-05-30,0.0,0.0,55
TXZ06,C,2016-05-30,0.0,0.0,65
TZQAQ,C,2016-05-30,0.0,0.0,75
TXX00,D,2016-05-30,0.0,0.0,1
TXX06,D,2016-05-30,0.0,0.0,7
TXXX0,D,2016-05-30,0.0,0.0,2
TZQAQ,D,2016-05-30,0.0,0.0,30
TZQAQ,F,2016-05-30,0.0,0.0,2
TXQT7,E,2016-05-30,149230.37,0.0,52
TXQTZ,E,2016-05-30,149230.37,0.0,58
TXQT7,B,2016-05-30,149230.37,0.0,13
TXQTZ,B,2016-05-30,149230.37,0.0,22
TXQQX,C,2016-05-30,149230.37,0.0,41
TXQT7,C,2016-05-30,149230.37,0.0,89
TXQTZ,C,2016-05-30,149230.37,0.0,92
TXQQX,F,2016-05-30,149230.37,0.0,2
TXX5Q,E,2016-06-06,0.0,0.0,39
TXQ0T,E,2016-06-06,0.0,0.0,43
TXX5Q,B,2016-06-06,0.0,0.0,12
TXQ0T,B,2016-06-06,0.0,0.0,5
TXX5Q,A,2016-06-06,0.0,0.0,36
TXQ0T,A,2016-06-06,0.0,0.0,45
TXX5Q,C,2016-06-06,0.0,0.0,90
TXQ0T,C,2016-06-06,0.0,0.0,91
TXX00,E,2016-06-06,0.0,0.0,38
TXX06,E,2016-06-06,0.0,0.0,63
TXXX0,E,2016-06-06,0.0,0.0,47
TXZ06,E,2016-06-06,0.0,0.0,78
TZQAQ,E,2016-06-06,0.0,0.0,79
TXX00,B,2016-06-06,0.0,0.0,15
TXX06,B,2016-06-06,0.0,0.0,12
TXXX0,B,2016-06-06,0.0,0.0,19
TXZ06,B,2016-06-06,0.0,0.0,24
TZQAQ,B,2016-06-06,0.0,0.0,21
TXX00,A,2016-06-06,0.0,0.0,7
TXX06,A,2016-06-06,0.0,0.0,4
TXX00,C,2016-06-06,0.0,0.0,62
TXX06,C,2016-06-06,0.0,0.0,56
TXXX0,C,2016-06-06,0.0,0.0,62
TXZ06,C,2016-06-06,0.0,0.0,69
TZQAQ,C,2016-06-06,0.0,0.0,84
TXX00,D,2016-06-06,0.0,0.0,1
TXX06,D,2016-06-06,0.0,0.0,7
TXXX0,D,2016-06-06,0.0,0.0,2
TXZ06,D,2016-06-06,0.0,0.0,1
TZQAQ,D,2016-06-06,0.0,0.0,28
TZQAQ,F,2016-06-06,0.0,0.0,2
TXQT7,E,2016-06-06,0.0,0.0,48
TXQTZ,E,2016-06-06,0.0,0.0,49
TXQT7,B,2016-06-06,0.0,0.0,15
TXQTZ,B,2016-06-06,0.0,0.0,15
TXQQX,C,2016-06-06,0.0,0.0,38
TXQT7,C,2016-06-06,0.0,0.0,85
TXQTZ,C,2016-06-06,0.0,0.0,91
TXQQX,F,2016-06-06,0.0,0.0,1
TXX5Q,E,2016-06-13,0.0,0.0,33
TXQ0T,E,2016-06-13,0.0,0.0,46
TXX5Q,B,2016-06-13,0.0,0.0,12
TXQ0T,B,2016-06-13,0.0,0.0,12
TXX5Q,A,2016-06-13,0.0,0.0,43
TXQ0T,A,2016-06-13,0.0,0.0,40
TXX5Q,C,2016-06-13,0.0,0.0,92
TXQ0T,C,2016-06-13,0.0,0.0,96
TXX00,E,2016-06-13,0.0,0.0,44
TXX06,E,2016-06-13,0.0,0.0,46
TXXX0,E,2016-06-13,0.0,0.0,46
TXZ06,E,2016-06-13,0.0,0.0,74
TZQAQ,E,2016-06-13,0.0,0.0,66
TXX00,B,2016-06-13,0.0,0.0,14
TXX06,B,2016-06-13,0.0,0.0,20
TXXX0,B,2016-06-13,0.0,0.0,20
TXZ06,B,2016-06-13,0.0,0.0,25
TZQAQ,B,2016-06-13,0.0,0.0,19
TXX00,A,2016-06-13,0.0,0.0,4
TXX06,A,2016-06-13,0.0,0.0,3
TXX00,C,2016-06-13,0.0,0.0,54
TXX06,C,2016-06-13,0.0,0.0,50
TXXX0,C,2016-06-13,0.0,0.0,73
TXZ06,C,2016-06-13,0.0,0.0,59
TZQAQ,C,2016-06-13,0.0,0.0,90
TXX00,D,2016-06-13,0.0,0.0,1
TXX06,D,2016-06-13,0.0,0.0,6
TXXX0,D,2016-06-13,0.0,0.0,2
TXZ06,D,2016-06-13,0.0,0.0,1
TZQAQ,D,2016-06-13,0.0,0.0,36
TZQAQ,F,2016-06-13,0.0,0.0,5
TXQT7,E,2016-06-13,0.0,0.0,43
TXQTZ,E,2016-06-13,0.0,0.0,47
TXQT7,B,2016-06-13,0.0,0.0,7
TXQTZ,B,2016-06-13,0.0,0.0,18
TXQQX,C,2016-06-13,0.0,0.0,46
TXQT7,C,2016-06-13,0.0,0.0,89
TXQTZ,C,2016-06-13,0.0,0.0,94
TXQQX,F,2016-06-13,0.0,0.0,1
TXX5Q,E,2016-06-20,0.0,0.0,39
TXQ0T,E,2016-06-20,0.0,0.0,38
TXX5Q,B,2016-06-20,0.0,0.0,14
TXQ0T,B,2016-06-20,0.0,0.0,6
TXX5Q,A,2016-06-20,0.0,0.0,34
TXQ0T,A,2016-06-20,0.0,0.0,39
TXX5Q,C,2016-06-20,0.0,0.0,87
TXQ0T,C,2016-06-20,0.0,0.0,91
TXX00,E,2016-06-20,0.0,0.0,35
TXX06,E,2016-06-20,0.0,0.0,43
TXXX0,E,2016-06-20,0.0,0.0,47
TXZ06,E,2016-06-20,0.0,0.0,65
TZQAQ,E,2016-06-20,0.0,0.0,57
TXX00,B,2016-06-20,0.0,0.0,16
TXX06,B,2016-06-20,0.0,0.0,17
TXXX0,B,2016-06-20,0.0,0.0,19
TXZ06,B,2016-06-20,0.0,0.0,22
TZQAQ,B,2016-06-20,0.0,0.0,15
TXX00,A,2016-06-20,0.0,0.0,4
TXX06,A,2016-06-20,0.0,0.0,4
TXX00,C,2016-06-20,0.0,0.0,61
TXX06,C,2016-06-20,0.0,0.0,58
TXXX0,C,2016-06-20,0.0,0.0,30
TXZ06,C,2016-06-20,0.0,0.0,68
TZQAQ,C,2016-06-20,0.0,0.0,86
TXX00,D,2016-06-20,0.0,0.0,1
TXX06,D,2016-06-20,0.0,0.0,4
TXXX0,D,2016-06-20,0.0,0.0,2
TXZ06,D,2016-06-20,0.0,0.0,1
TZQAQ,D,2016-06-20,0.0,0.0,37
TXQT7,E,2016-06-20,0.0,0.0,41
TXQTZ,E,2016-06-20,0.0,0.0,41
TXQT7,B,2016-06-20,0.0,0.0,17
TXQTZ,B,2016-06-20,0.0,0.0,19
TXQQX,C,2016-06-20,0.0,0.0,39
TXQQX,F,2016-06-20,0.0,0.0,1
